bugID,TextDescription,cl,pd,co,rp,OS,bs,rs,Priority,Severity
1603431,Set Athena and Athena Search Redash Datasources to View Only,Client Software,Data Platform and Tools,General,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603432,Show sources from data: url,Components,DevTools,Debugger,Unspecified,Unspecified,RESOLVED,DUPLICATE,P3,normal
1603433,"Reviewbot adds bogus ""Deleted member function should be public"" spam",Developer Infrastructure,Firefox Build System,Source Code Analysis,Unspecified,Unspecified,NEW,,P1,critical
1603436,Rename clang patch to make easier its removal when we'll switch to LLVM 10,Developer Infrastructure,Firefox Build System,General,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603437,Make UrlbarInput::trimValue private,Client Software,Firefox,Address Bar,All,All,RESOLVED,FIXED,P1,normal
1603438,Fix native tools build failure due to lack of zlib include dir if external,Components,NSS,Build,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603439,Microphone does not re-enable after plugging it back in while in call,Components,Core,WebRTC: Audio/Video,Desktop,All,NEW,,P3,normal
1603440,Pause on exception doesn't work from Console panel (in Editor mode),Components,DevTools,Debugger,Unspecified,Unspecified,NEW,,P3,normal
1603441,"AudioContext.currentTime is in ""slow-mo"" when running headless Firefox 71 on Linux",Client Software,Firefox,Headless,Unspecified,Linux,UNCONFIRMED,,P3,normal
1603443,"Intermittent css-grid/grid-fragmentation-004.html == css-grid/grid-fragmentation-004-ref.html | image comparison, max difference: 255, number of differing pixels: 17934",Components,Core,Layout,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603444,Breakpoints don't trigger on page restart,Components,DevTools,Debugger,Unspecified,Unspecified,RESOLVED,DUPLICATE,P3,normal
1603446,Intermittent http://10.7.205.212:8854/jsreftest/tests/jsreftest.html?test=non262/TypedArray/filter-validation.js | No test results reported. (SCRIPT),Components,Core,JavaScript Engine,Unspecified,Unspecified,RESOLVED,DUPLICATE,P5,normal
1603447,Moving files lead to a weird double move in Phabricator,Developer Infrastructure,Conduit,moz-phab,Unspecified,Unspecified,RESOLVED,WORKSFORME,P1,normal
1603449,Sync layout flush at the end of page load due to poor interaction between reader mode and add-ons,Components,Toolkit,Reader Mode,All,All,NEW,,P3,normal
1603450,Wheel Scroll doesn't work for Zoom in/out on an ESRI ArcOnline hosted map.,Components,Core,DOM: Events,Unspecified,Unspecified,VERIFIED,WORKSFORME,--,normal
1603451,browser-chrome test name not logged,Components,Remote Protocol,Agent,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603452,Re-enable WebExecutorTest#readTimeout(),Components,GeckoView,General,Unspecified,All,RESOLVED,FIXED,P5,normal
1603454,Ability to schedule test paths within a task,Developer Infrastructure,Firefox Build System,Task Configuration,Unspecified,Unspecified,RESOLVED,DUPLICATE,P1,normal
1603455,Remove some always-on / always-off prefs.,Components,Core,CSS Parsing and Computation,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603456,Intermittent OSError: Couldn't sign /app/workdir/public/build/setup.exe,Other,Release Engineering,Release Automation: Signing,Unspecified,Unspecified,NEW,,P5,normal
1603457,History Sidebar view mode is initialized when update today's Nightly,Client Software,Firefox,Bookmarks & History,Desktop,Windows 10,VERIFIED,FIXED,--,normal
1603458,Distinguish between Error and Warning messages from OTS in the web console,Components,Core,Layout: Text and Fonts,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1603459,Integrate machine learning/ccov algorithms into the taskgraph,Developer Infrastructure,Firefox Build System,Task Configuration,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603461,Add support for extended attributes on nullable types,Components,Core,DOM: Bindings (WebIDL),Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603462,[wpt-sync] Sync PR 20746 - [ResourceTiming] Fix flakiness in workerStart test,Components,Core,Performance,All,All,RESOLVED,FIXED,P4,normal
1603463,Implement a `mach try auto` selector,Developer Infrastructure,Firefox Build System,Try,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603465,[wpt-sync] Sync PR 20747 - LazyLoad: add WPT test for invisible in-viewport lazy images,Components,Testing,web-platform-tests,All,All,RESOLVED,FIXED,P4,normal
1603467,Stand up a dashboard measuring scheduler efficiency,Developer Infrastructure,Firefox Build System,Task Configuration,Unspecified,Unspecified,RESOLVED,FIXED,P2,normal
1603468,Firefox / lockwise offering too many login options,Components,Toolkit,Password Manager,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603469,"Intermittent leakcheck | tab 54096 bytes leaked (APZEventState, ActiveElementManager, AtomSet, BackstagePass, BrowserChild, ...)",Components,DevTools,General,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603470,Firefox is stuck on quora.com,Client Software,Firefox,Messaging System,x86_64,macOS,RESOLVED,DUPLICATE,P1,normal
1603471,"Intermittent /encoding-detection/ja-EUC-JP.tentative.html | Check detection result - assert_equals: Expected EUC-JP expected ""EUC-JP"" but got ""windows-1252""",Components,Testing,web-platform-tests,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603472,[BUG] Cannot copy images on google.com images site.,Client Software,Firefox,Untriaged,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603473,Report Site Issue' doesn't work with Fission enabled,Client Software,Web Compatibility,Tooling & Investigations,Unspecified,Unspecified,RESOLVED,FIXED,P2,normal
1603474,[Intermittent] Broken connectivity on herokuapp.com,Components,Core,WebRTC: Networking,All,All,RESOLVED,INCOMPLETE,P2,normal
1603475,Add documentation about `reorg` command,Developer Infrastructure,Conduit,moz-phab,Unspecified,Unspecified,RESOLVED,FIXED,P2,normal
1603477,windows 10 ccov mochitest-devtools sometimes exceeds its max-run-time,Components,Testing,General,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603478,The 1.3.0 in-tree DoH add-on doesn't respect user's set policies,Client Software,Firefox,Security,All,All,VERIFIED,FIXED,--,normal
1603479,"Notification preferences are forgotten when changed to block if ""Block new requests asking to allow notifications"" is active",Client Software,Firefox,Site Permissions,Desktop,Linux,NEW,,P3,S4
1603481,Debug the MozPhab version at the beginning of each command.,Developer Infrastructure,Conduit,moz-phab,Unspecified,Unspecified,RESOLVED,FIXED,P2,normal
1603483,Disable Tracking Protection messages for possible perf issues,Client Software,Firefox,Messaging System,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603484,Walmart Grocery service worker fails to launch after initial run,Components,Core,DOM: Service Workers,Unspecified,Unspecified,VERIFIED,FIXED,P2,normal
1603485,Links from mac About Firefox dialog fail to open if no open windows,Components,Toolkit,XUL Widgets,Unspecified,macOS,VERIFIED,FIXED,--,normal
1603486,Add throttling to trigger listeners,Client Software,Firefox,Messaging System,Unspecified,Unspecified,RESOLVED,WONTFIX,P1,normal
1603488,Crash in [@ mozilla::ipc::IPDLParamTraits<T>::Write | mozilla::dom::PContentChild::SendCacheBrowsingContextChildren] from print preview,Components,Core,DOM: Navigation,Unspecified,Windows,RESOLVED,WORKSFORME,P2,normal
1603489,Add WebExtension API for opening email viewer,Client Software,Thunderbird,Add-Ons: Extensions API,Unspecified,Unspecified,NEW,,--,normal
1603490,Please grant :zeid scm_versioncontrol,Other,Infrastructure & Operations,Infrastructure: LDAP,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603491,Rename geckoview.xul to geckoview.xhtml,Components,GeckoView,General,Unspecified,All,RESOLVED,FIXED,--,normal
1603493,Add telemetry for audio quality,Components,Core,Audio/Video: Playback,Unspecified,Unspecified,NEW,,P3,normal
1603494,Global zoom functions incorrectly with disabled site-specific zoom,Client Software,Firefox,Disability Access,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1603495,Intermittent TEST-UNEXPECTED-TIMEOUT | /webrtc/RTCPeerConnection-setRemoteDescription.html | TestRunner hit external timeout (this may indicate a hang),Components,Core,WebRTC,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603496,Tidy up reference type type checks,Components,Core,Javascript: WebAssembly,All,All,RESOLVED,FIXED,P3,normal
1603497,Signing-/encryption icons are vertically stretched in the composer status bar,Client Software,Thunderbird,Theme,All,All,RESOLVED,FIXED,--,normal
1603498,"No ""Dismiss"" option in New Tab for Pocket stories to remove an article and see a new one",Client Software,Firefox for iOS,Home screen,All,iOS,RESOLVED,INACTIVE,--,normal
1603499,Update mozcrash's handling of java exceptions to work with JSON-formatted .extra files,Components,Testing,Mozbase,Unspecified,Android,RESOLVED,FIXED,P1,normal
1603500,Randomly missing letters in web content and chrome UI text with WebRender on Windows Nvidia (RTX 2060) on 71,Components,Core,Graphics: WebRender,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1603501,"When updating the nvidia graphics driver while Firefox is open, firefox goes blank",Components,Core,Graphics: WebRender,Desktop,Windows 10,NEW,,P3,normal
1603503,[Nudges] Non-.com Google domains in English-speaking locales should be recognized as search home pages,Client Software,Firefox,Address Bar,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603504,ThreadSanitizer: data race [@ NS_CopySegmentToBuffer] vs. [@ Pickle::WriteBytes] (memcpy race) through HttpChannelParent,Components,Core,Networking: HTTP,x86_64,Linux,RESOLVED,FIXED,P2,critical
1603506,Change XDRBigInt so they are represented the same in xdr bytecache on 64 and 32 bit,Components,Core,JavaScript Engine,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603507,Record telemetry for how often the DNS platform indications/suffix list is triggered,Components,Core,Networking,Unspecified,Unspecified,RESOLVED,WORKSFORME,P2,normal
1603508,"Patch landing fails with ""An unexpected error was received from Phabricator""",Developer Infrastructure,Conduit,Phabricator,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603509,WebGPU should wait for a buffer to be available for mapping,Components,Core,Graphics: WebGPU,All,All,RESOLVED,FIXED,P3,normal
1603510,mach try --edit-preset assumes the $EDITOR is a single command,Developer Infrastructure,Firefox Build System,Try,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1603511,Sending CFR contentblocking event in an onStateChange listener is too excessive,Client Software,Firefox,Protections UI,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603512,Some about:preferences dialogs are unscrollable,Components,Toolkit,XUL Widgets,Unspecified,Unspecified,VERIFIED,FIXED,--,normal
1603514,Bookmarks Sidebar lost tree status(expanded folder) when update today's Nightly.  All folders are collapsed,Client Software,Firefox,Bookmarks & History,Desktop,Windows 10,VERIFIED,FIXED,--,normal
1603515,Dotted artifacts appear on many websites on Intel HD 520 with webrender.compositor,Components,Core,Graphics,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603516,Firefox not loading sites when enabling picture in picture,Client Software,Firefox,Untriaged,Unspecified,Unspecified,RESOLVED,WORKSFORME,--,normal
1603518,Add a new test that measures parent process main thread event loop lag when typing in the URL bar when loading Google Docs,Components,Testing,Performance,Unspecified,Unspecified,NEW,,P3,S3
1603519,Initial work for sending encrypted OpenPGP mail,Components,MailNews Core,Security: OpenPGP,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603520,[wpt-sync] Sync PR 20749 - Update interfaces/fetch.idl,Components,Core,DOM: Core & HTML,All,All,RESOLVED,FIXED,P4,normal
1603521,[wpt-sync] Sync PR 20750 - Update interfaces/webrtc.idl,Components,Core,DOM: Core & HTML,All,All,RESOLVED,FIXED,P4,normal
1603522,mach try fuzzy --save only saves the last query,Developer Infrastructure,Firefox Build System,Try,Unspecified,Unspecified,NEW,,P4,normal
1603523,Cancelling mach try fuzzy still saves a preset,Developer Infrastructure,Firefox Build System,Try,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603524,FxR PC Preview UI tweaks,Components,Core,WebVR,Desktop,Unspecified,RESOLVED,FIXED,P2,normal
1603525,[wpt-sync] Sync PR 20751 - [css-scroll-snap] Allow style changes to invalidate snap data,Components,Core,Layout: Scrolling and Overflow,All,All,RESOLVED,FIXED,P4,normal
1603526,"Focus on reply should be in message body, is in To field instead",Client Software,Thunderbird,Message Compose Window,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603527,Support `Stop` key event  in `MediaControlKeysHandler`,Components,Core,Audio/Video: Playback,Unspecified,Unspecified,RESOLVED,FIXED,P2,normal
1603528,Taskbar Tasks don't work on the non default browser,Components,Toolkit,Startup and Profile System,Desktop,Windows,RESOLVED,WORKSFORME,P2,normal
1603529,Annotate page file configuration in Windows builds,Components,Toolkit,Crash Reporting,Unspecified,Windows,RESOLVED,DUPLICATE,P2,normal
1603530,moz-phab fails to restart after self-update on Windows,Developer Infrastructure,Conduit,moz-phab,Unspecified,Windows,RESOLVED,FIXED,P2,normal
1603531,Figure out what rules should be applied for a site specific browser loading data/blob urls.as toplevel documents,Client Software,Firefox,General,Unspecified,Unspecified,RESOLVED,WONTFIX,P3,normal
1603532,push updated bugzilla.mozilla.org live: mozillabteam/bmo:release-20191212.1,Developer Infrastructure,bugzilla.mozilla.org,Infrastructure,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603533,Update Mobile Email/SMS (S2D) Snippet Template (to do in 2020),Client Software,Firefox,Messaging System,Unspecified,Unspecified,RESOLVED,WONTFIX,P3,normal
1603534,Merge ShadowRoot::StyleSheets() and Document::StyleSheets(),Components,Core,CSS Parsing and Computation,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603536,Attach table and field descriptions as metadata in BigQuery,Client Software,Data Platform and Tools,General,Unspecified,Unspecified,RESOLVED,FIXED,P2,normal
1603537,Port bug 1596869: Migrate .xul files in security/manager/pki/ to .xhtml,Client Software,Thunderbird,General,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603539,Add FxR PC installation telemetry in Gecko,Components,Core,WebVR,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603540,[wpt-sync] Sync PR 20752 - Remove temporary failure expectations for multiTouch,Components,Testing,web-platform-tests,All,All,RESOLVED,FIXED,P4,normal
1603541,Line numbers are not displayed in view-source on text/plain content,Components,Toolkit,View Source,Unspecified,Unspecified,NEW,,P3,normal
1603542,[rel=preload] Log a warning when preloaded resources are not used,Components,DevTools,Netmonitor,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603543,False negative a11y check for custom checkbox element from a link,Components,DevTools,Accessibility Tools,Desktop,Windows 10,NEW,,P3,normal
1603544,Add `IsStarted()` on `MediaController`,Components,Core,Audio/Video: Playback,Unspecified,Unspecified,RESOLVED,WONTFIX,P2,normal
1603545,[Protection Report] telemetry for app menu,Client Software,Firefox,Protections UI,Unspecified,Unspecified,RESOLVED,FIXED,P2,normal
1603547,Create a new endpoint/view for WNPanel tests,Client Software,Firefox,Messaging System,Unspecified,Unspecified,VERIFIED,FIXED,P2,normal
1603548,Investigate a replacement for `tooltip` attribute,Components,Toolkit,XUL Widgets,Unspecified,Unspecified,NEW,,--,normal
1603549,Create action to force triggering of the WNPanel from ASRouter,Client Software,Firefox,Messaging System,Unspecified,Unspecified,VERIFIED,FIXED,P2,normal
1603550,IPv6 problem (can't set smtp to an IPv6 only server),Client Software,Thunderbird,Untriaged,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603551,Return value not checked in nsOfflineCacheUpdate.cpp before using an out variable,Components,Core,Networking: Cache,Unspecified,Unspecified,RESOLVED,FIXED,P2,normal
1603553,"Delete ""metadata"" bucket",Client Software,Data Platform and Tools,Operations,Unspecified,Unspecified,RESOLVED,MOVED,--,normal
1603554,"Remove XULElement.align, replace with getAttribute/setAttribute",Components,Core,XUL,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603555,"Delete ""artifact storage"" S3 bucket",Client Software,Data Platform and Tools,Operations,Unspecified,Unspecified,RESOLVED,MOVED,--,normal
1603557,TypeError: environment can only contain strings,Components,Testing,XPCShell Harness,Unspecified,Unspecified,RESOLVED,DUPLICATE,P3,normal
1603558,Phabricator username change from enordin to nordzilla,Developer Infrastructure,Conduit,Administration,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603561,IOError: Missing files when running `mach try`,Developer Infrastructure,Firefox Build System,General,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603562,[meta] Fission Performance Tracker,Components,Core,Performance,Unspecified,Unspecified,NEW,,--,normal
1603563,Deleting an addressee pill from middle of list focuses end of list,Client Software,Thunderbird,Message Compose Window,All,All,RESOLVED,DUPLICATE,--,normal
1603564,[Experiment] Add-On Experiment: Search Tips aka Nudges Fx 72.0 to 74.0 Release,Other,Shield,Shield Study,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1603565,"[Linux] When system titlebar is disabled on HiDPI/X11, content menu is misplaced",Components,Core,Widget: Gtk,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1603567,Notification emails should obscure email addresses,Developer Infrastructure,bugzilla.mozilla.org,Email Notifications,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603569,Please deploy Firefox Monitor v10.1.0 to prod,Client Software,Cloud Services,Operations: Deployment Requests - DEPRECATED,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603570,[wpt-sync] Sync PR 20753 - [scroll-to-text-fragment] Apply :target CSS pseudo-class to match.,Components,Testing,web-platform-tests,All,All,RESOLVED,FIXED,P4,normal
1603571,Rust API: Can still send pings when upload is disabled,Client Software,Data Platform and Tools,Glean: SDK,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603572,"fix accessibility (for the screen reader, visually impaired) of the address pill implementation",Client Software,Thunderbird,Message Compose Window,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603573,"Remove ""context"" function from JS TouchBarInputs",Components,Core,Widget: Cocoa,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603574,Intermittent pid: None | application crashed [@ _IO_new_file_xsputn],Components,Testing,Code Coverage,Unspecified,Unspecified,RESOLVED,WORKSFORME,P3,normal
1603575,[jsdbg2] Debugger cannot follow cross-compartment promise resolutions,Components,Core,JavaScript Engine,Unspecified,Unspecified,NEW,,P2,normal
1603576,Intermittent bugs/412352-1.html == bugs/412352-1-ref.html | load failed: timed out after 300000 ms waiting for 'load' event for bugs/412352-1-ref.html,Components,Core,Layout,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603577,[Linux] Remove logging from ApplySizeConstraints/UpdateOpaqueRegion,Components,Core,Widget: Gtk,Unspecified,Unspecified,RESOLVED,FIXED,P5,normal
1603578,Implement caching of retired web-isolated processes for reuse in the same domain in Fission,Components,Core,DOM: Navigation,Unspecified,Unspecified,NEW,,P3,normal
1603579,[Linux] Use DevicePixelsToGdkCoordRoundUp() to calculate un-scaled coordinates,Components,Core,Widget: Gtk,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603580,[wpt-sync] Sync PR 20754 - Bump the manifest version,Components,Testing,web-platform-tests,All,All,RESOLVED,FIXED,P4,normal
1603581,Intermittent TestAudioCallbackDriver.StartStop | Value of: driver->ThreadRunning(),Components,Core,Audio/Video,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603584,[wpt-sync] Sync PR 20755 - Lint for presence of testharness.js in othet test types,Components,Testing,web-platform-tests,All,All,RESOLVED,FIXED,P4,normal
1603585,Notify DevTools when an EventSource object is created,Components,DevTools,Netmonitor,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1603586,Fenix allows back button hijacking,Client Software,Fenix,Security: Android,Unspecified,Android,REOPENED,,P2,normal
1603587,"url autocomplete forgets url scheme, privacy leak",Graveyard,Firefox for Android Graveyard,General,Unspecified,Unspecified,RESOLVED,INCOMPLETE,--,normal
1603588,"squiggly underline for misspelled words should be behind text, not on top",Components,Core,Layout: Text and Fonts,Unspecified,Unspecified,NEW,,P3,normal
1603593,socorro deploy: 2019.12.12,Server Software,Socorro,Infra,Unspecified,Unspecified,RESOLVED,FIXED,P2,normal
1603594,Install docker in the production environment,Other,Developer Services,General,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603595,"please reset passwords for releng-tooltool-{production,staging} pulse accounts",Server Software,Webtools,Pulse,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603596,[wpt-sync] Sync PR 20756 - Implement crashtests in Servo executor,Components,Testing,web-platform-tests,All,All,RESOLVED,FIXED,P4,normal
1603598,Crash in [@ mozilla::dom::AutoEntryScript::AutoEntryScript],Components,Core,DOM: Content Processes,All,All,RESOLVED,FIXED,--,normal
1603599,Preferences jumps to the right when switch Tracking Protection mode,Client Software,Firefox,Preferences,Desktop,All,RESOLVED,FIXED,--,normal
1603600,Update Banner in UI for Lockwise apps to Send to Device Widget/SMS ability,Client Software,Firefox,about:logins,Desktop,All,NEW,,P3,normal
1603602,Update spec links to be HTTPS links,Components,Chat Core,IRC,Unspecified,Unspecified,RESOLVED,FIXED,--,minor
1603603,Keep the perf-reftest-singletons in PGO in sync,Developer Infrastructure,Firefox Build System,Toolchains,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603605,[Fission] Use higher priority messages for notifying parent browsing context about child being loaded.,Components,Core,DOM: Navigation,Unspecified,Unspecified,NEW,,P3,S3
1603606,[Experiment] Pref-Flip Experiment: Separate Search default in Private Browsing Fx 71.0 to 73.0 Release,Other,Shield,Shield Study,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1603607,[wpt-sync] Sync PR 20757 - Implement plan-to-navigate,Components,Core,DOM: Core & HTML,All,All,RESOLVED,FIXED,P4,normal
1603608,Intermittent AttributeError: 'MarionetteProtocol' object has no attribute 'virtual_authenticator',Components,Core,DOM: Web Authentication,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603609,Different history behavior seen on a Economic Times webpage,Components,Core,DOM: Navigation,Unspecified,Unspecified,NEW,,P3,normal
1603610,[translate] Enable users to leave comments on translations,Server Software,Webtools,Pontoon,Unspecified,Unspecified,RESOLVED,FIXED,P2,normal
1603611,"Intermittent dom/media/tests/mochitest/test_peerConnection_twoVideoTracksInOneStream.html | Got local candidate ID undefined for selected pair - didn't expect undefined, but got it",Components,Core,WebRTC,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603612,Position of XUL dialog window lost after Nightly update,Components,Core,XUL,Desktop,All,RESOLVED,WONTFIX,P3,normal
1603613,Intermittent PID 907 | SUMMARY: AddressSanitizer: SEGV /builds/worker/workspace/build/src/xpcom/threads/ThreadEventTarget.cpp:189:3 in mozilla::ThreadEventTarget::IsOnCurrentThreadInfallible(),Components,Core,DOM: Core & HTML,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603614,Track DOM:Navigation and DOM: Window and Location triage owners from a rotation calendar,Developer Infrastructure,bugzilla.mozilla.org,Administration,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603615,[Clamp] and [EnforceRange] should only appear on integer types,Components,Core,DOM: Bindings (WebIDL),Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603616,UX support to explore Privacy Health Concept,Other,User Experience Design,Firefox Desktop: Project Request,Unspecified,Unspecified,RESOLVED,WONTFIX,--,normal
1603617,Invalid Parameter Error - FireFox Monitor Login,Client Software,Firefox,Untriaged,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603618,Get autoscrolling to work properly with desktop zooming,Components,Core,Panning and Zooming,Unspecified,Unspecified,RESOLVED,DUPLICATE,P3,normal
1603620,[Automated review] eslint no-undef fails to account for properties from the window named properties object,Developer Infrastructure,Firefox Build System,Source Code Analysis,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603621,Expose partial present usage to about:support,Components,Core,Graphics: WebRender,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603622,UR support to user testing the next version of protection report,Other,User Research,Consultation,Unspecified,Unspecified,RESOLVED,WONTFIX,--,normal
1603623,[wpt-sync] Sync PR 20758 - GitHub Actions: Work around #20700,Components,Testing,web-platform-tests,All,All,RESOLVED,FIXED,P4,normal
1603624,"eslint gives ""TypeError: Cannot read property 'sync' of undefined""",Developer Infrastructure,Firefox Build System,Lint and Formatting,Unspecified,Windows,RESOLVED,INCOMPLETE,--,normal
1603625,Intermittent TEST-UNEXPECTED-TIMEOUT | /webaudio/the-audio-api/the-stereopanner-interface/stereopannernode-panning.html | Executor hit external timeout (this may indicate a hang),Components,Core,Web Audio,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603627,Generate target.json for spidermonkey shell builds,Components,Core,JavaScript Engine,All,All,RESOLVED,FIXED,P3,normal
1603628,Update NSS to handle PKCS #11 v3.0,Components,NSS,Libraries,All,All,RESOLVED,FIXED,P1,normal
1603629,dominant-baseline hanging is inconsistent with other UAs,Components,Core,SVG,Unspecified,Unspecified,RESOLVED,FIXED,P5,normal
1603630,"Build fails with ""ServoStyleConsts.h:10798:20: error: class member cannot be redeclared""",Components,Core,CSS Parsing and Computation,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603632,[wpt-sync] Sync PR 20760 - Update interfaces/IndexedDB.idl,Components,Core,DOM: Core & HTML,All,All,RESOLVED,FIXED,P4,normal
1603633,Upgrade RabbitMQ,Server Software,Webtools,Pulse,Unspecified,Unspecified,RESOLVED,FIXED,P5,normal
1603634,[mozharness] fix tests for python3,Other,Release Engineering,Applications: MozharnessCore,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603635,[wpt-sync] Sync PR 20761 - Enable the CSS image-orientation always,Components,Core,"Layout: Images, Video, and HTML Frames",All,All,RESOLVED,FIXED,P4,normal
1603636,"Find toolbar's ""Match Diacritics"" Alt+D hotkey conflicts with the address bar",Components,Core,Find Backend,All,All,VERIFIED,FIXED,--,normal
1603637,Lots of glyph invalidation on https://lwn.net/ml/oss-security/CALCETrW1z0gCLFJz-1Jwj_wcT3+axXkP_wOCxY8JkbSLzV80GA@mail.gmail.com/ during pinch to zoom,Components,Core,Graphics: WebRender,Unspecified,Unspecified,RESOLVED,DUPLICATE,P3,normal
1603638,FF 71 animates opening,Client Software,Firefox,Untriaged,Unspecified,Unspecified,RESOLVED,WORKSFORME,--,normal
1603639,Discuss adding `struct` and `struct_list` metric types,Client Software,Data Platform and Tools,Glean: SDK,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P3,normal
1603640,Intermittent TEST-UNEXPECTED-TIMEOUT | /svg/text/reftests/text-text-anchor-102.svg | expected FAIL,Components,Core,SVG,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603641,Provide a global off switch for notifications from extensions,Components,WebExtensions,General,All,All,NEW,,P3,normal
1603642,"Intermittent dom/tests/mochitest/sessionstorage/test_sessionStorageBase.html | unexpected-crash-dump-found - This test left crash dumps behind, but we weren't expecting it to!",Components,Core,Storage: localStorage & sessionStorage,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603643,"Intermittent dom/tests/mochitest/sessionstorage/test_sessionStorageBase.html | unexpected-crash-dump-found - This test left crash dumps behind, but we weren't expecting it to!",Components,Core,Storage: localStorage & sessionStorage,Unspecified,Unspecified,RESOLVED,DUPLICATE,P5,normal
1603644,"Intermittent dom/tests/mochitest/sessionstorage/test_sessionStorageBase.html | unexpected-crash-dump-found - This test left crash dumps behind, but we weren't expecting it to!",Components,Core,Storage: localStorage & sessionStorage,Unspecified,Unspecified,RESOLVED,DUPLICATE,P5,normal
1603645,Make the .lldbinit python scripts compatible with Python 3,Developer Infrastructure,Firefox Build System,General,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603646,"Intermittent svg/clipPath-on-thin-object.svg != about:blank | image comparison, max difference: 0, number of differing pixels: 0",Components,Core,SVG,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603647,Intermittent dom/media/tests/mochitest/test_peerConnection_stats.html | application timed out after 370 seconds with no output,Components,Core,WebRTC,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
